FIPS,County,State,Total,Under 18,18 to 64,Over 64,White,Black,AIAN,Asian,NHOPI,Hispanic,Other_Races,Below 9th grade,High School,College,Advanced Degree,Urban_Percentage
01037,Coosa County,Alabama,10323,0.16874939455584617,0.5834544221640996,0.24779618328005426,0.6432238690303207,0.2969098130388453,0.0012593238399690012,0.0,0.0,0.023733410830185025,0.03487358326068003,0.04385633270321361,0.7565217391304347,0.148708254568368,0.045998739760554505,0.0
01039,Covington County,Alabama,37647,0.2209737827715356,0.5599383749037108,0.21908784232475365,0.8250591016548463,0.11722049565702447,0.001859377905277977,0.004010943767099636,0.0,0.01931096767338699,0.032539113342364596,0.03896594731471333,0.7980271363241241,0.17177519936505536,0.07366113609735818,0.311844556827256
01041,Crenshaw County,Alabama,13144,0.22945830797321973,0.5713633597078515,0.19917833231892879,0.7013085818624467,0.23288192331101643,0.002130249543517955,0.010118685331710287,0.0003804017041996348,0.017954960438222763,0.03522519780888619,0.061181898066783834,0.781634446397188,0.1680579964850615,0.0531634446397188,0.0
01043,Cullman County,Alabama,89463,0.2250315773001129,0.5855716888546103,0.1893967338452768,0.9017470909761578,0.010697159719660641,0.002112605211092854,0.005577724869499123,0.00021237830164425517,0.04857874204978595,0.03107429887215944,0.04403846153846154,0.7879807692307692,0.1908653846153846,0.0666025641025641,0.244007921152664
01045,Dale County,Alabama,49516,0.23261168107278454,0.5878100008078196,0.17957831811939576,0.6654010824783908,0.2073269246304225,0.0028273689312545438,0.012965506099038694,0.00018175943129493497,0.06929073430810243,0.04200662412149608,0.046612674391109006,0.7923859068337669,0.19327855284937337,0.06411090092220383,0.495479057697766
01047,Dallas County,Alabama,37536,0.2383312020460358,0.5639119778346121,0.19775682011935208,0.2683557118499574,0.7030317561807332,0.002477621483375959,0.006020886615515772,0.0,0.009057971014492754,0.011056052855924979,0.03018779158662328,0.825577292507939,0.17007096091269064,0.05763123848355353,0.551375383495398
01049,Dekalb County,Alabama,71946,0.24243182386790094,0.5837294637644901,0.17383871236760903,0.776360047813638,0.01282906624412754,0.003586022850471187,0.0019320045589747866,0.0006254691018263697,0.166611069413171,0.03805632001779112,0.10337570155166721,0.7265805546384946,0.13880406074612084,0.05389567514031034,
01051,Elmore County,Alabama,88669,0.21715593950535136,0.6222016713845876,0.160642389110061,0.720747950241911,0.21007341912054947,0.0019623543741330114,0.006811850815955971,3.383369610574158e-05,0.032897630513482726,0.02747296123786216,0.031219717035984237,0.8368757671684217,0.24394340719684734,0.08282188771884488,0.287631994725894
01053,Escambia County,Alabama,36695,0.22763319253304265,0.5839487668619703,0.18841804060498707,0.6025071535631558,0.3051641913067175,0.02956806104373893,0.0029431802697915247,0.0,0.022755143752554843,0.03706227006404142,0.051178477587356365,0.7499509784697439,0.12490685909251344,0.04333503274638221,0.347171967244334
01055,Etowah County,Alabama,103208,0.2178803968684598,0.5871831640958065,0.19493643903573366,0.7646887838152081,0.15005619719401597,0.0011142547089372918,0.006801798310208511,0.00013564839934888768,0.04974420587551353,0.027459111696767693,0.046506821000413395,0.788548987184787,0.1747691883698498,0.06869229709246245,0.568303105301829
01057,Fayette County,Alabama,16173,0.2134421566808879,0.5704569343968342,0.21610090892227787,0.8333642490570704,0.12261176034130959,0.0017931119767513758,0.0005564830272676684,0.0014839547393804488,0.011376986335250108,0.02881345452297038,0.053297682709447416,0.7531194295900179,0.15597147950089127,0.057308377896613194,0.0
01059,Franklin County,Alabama,31978,0.2509537807242479,0.5772718744136593,0.1717743448620927,0.7325035962224029,0.040246419413346675,0.0009068734755144161,0.0011570454687597723,0.00018762899493401713,0.19829257614610044,0.026705860278941774,0.06754584987710342,0.7482038192474948,0.14889393079977312,0.05265645679712611,0.309500825210974
01061,Geneva County,Alabama,26726,0.22113297912145477,0.5747212452293646,0.20414577564918057,0.8083888348424755,0.0842625159021178,0.0019082541345506248,0.006211180124223602,0.00014966699094514705,0.05062485968719599,0.048454688318491354,0.06094153619062681,0.7628762718119037,0.13316463703938003,0.03764036058832833,0.00558910686822461
01063,Greene County,Alabama,7589,0.21373039926208987,0.5467123468177626,0.2395572539201476,0.17630781394123074,0.8147318487284227,0.001185926999604691,0.0,0.0,0.0075108709974963765,0.0002635393332454869,0.04000758437618506,0.7643155100492984,0.12476298824421692,0.049677664012135005,0.0
01065,Hale County,Alabama,14749,0.2383212421181097,0.5626144145365788,0.19906434334531153,0.38416163807715775,0.5576649264356905,0.0026442470675978034,0.0005424096548918571,0.0,0.008746355685131196,0.046240423079530815,0.059891653290529694,0.7862158908507223,0.16773675762439808,0.05738362760834671,0.0
01067,Henry County,Alabama,17450,0.20458452722063036,0.5620057306590258,0.23340974212034385,0.7012034383954154,0.25037249283667623,0.003667621776504298,0.005845272206303725,0.0005157593123209169,0.021432664756446992,0.016962750716332377,0.05596604307498821,0.7520044018236126,0.21678981292249647,0.07490960540795473,0.0
01069,Houston County,Alabama,107628,0.23053480506931281,0.5856004013825399,0.18386479354814733,0.6383004422640949,0.2709610881926636,0.0019511651243170921,0.009820864459062698,0.00024157282491544952,0.04348310848478091,0.035241758650165385,0.03820647066720365,0.8174788562223118,0.22768156799570413,0.0845482615116123,0.656834760545512
01071,Jackson County,Alabama,52839,0.2078578322829728,0.5838869017203202,0.208255265996707,0.8854633887847991,0.03007248433921914,0.0057154753117962115,0.0032740967845720018,0.00047313537349306386,0.033630462347886976,0.0413709570582335,0.05399841646872526,0.7538664555291633,0.1555027711797308,0.06093956188968065,0.246904657753095
01073,Jefferson County,Alabama,669744,0.2300729831099644,0.6054134116916314,0.16451360519840416,0.4794772330920471,0.4232482859122291,0.0007002675649203277,0.018138273728469385,0.00021500752526338422,0.05241256360639289,0.02580836857067775,0.024881597384913537,0.8737464061259193,0.3593676101479785,0.14681924270721283,0.879290847624426
01075,Lamar County,Alabama,13809,0.22340502570787169,0.5547831124628865,0.22181186182924179,0.8586429140415671,0.09233108842059526,0.0036932435368238104,0.0014483307987544355,0.0,0.018466217684119053,0.025418205518140342,0.05129248931406473,0.7545288011398331,0.11591695501730104,0.04691634439242825,0.0
01077,Lauderdale County,Alabama,95037,0.19516609320580405,0.6031019497669329,0.20173195702726307,0.8272357081978597,0.0953102475877816,0.0017677325673158876,0.006071319591317066,0.00015783326493891853,0.03328177446678662,0.03617538432400012,0.031202353267314534,0.8404306109562458,0.27084135466880227,0.10634365711293527,0.478367748279253
01079,Lawrence County,Alabama,33182,0.21764812247604123,0.5946597552890122,0.18769212223494666,0.7553492857573383,0.0992104152853957,0.040353203544090166,0.004369839069374963,0.0,0.028720390573202338,0.07199686577059852,0.05106928999144568,0.7735671514114628,0.15620188195038495,0.052651839178785284,
01081,Lee County,Alabama,177663,0.211450892982782,0.6592593843400145,0.12928972267720346,0.6586402346014646,0.21935912373426092,0.0007317224182863061,0.042186611731198954,0.0003602325751563353,0.052543298266943594,0.026178776672689304,0.03027986348122867,0.8712901023890784,0.41333333333333333,0.1869306029579067,0.736101147261552
01083,Limestone County,Alabama,107577,0.22265911858482762,0.6235533617780752,0.15378751963709714,0.7351664389228181,0.12589122210137854,0.0031605268784219674,0.017838385528505165,0.0004090093607369605,0.07236676984857358,0.04516764735956571,0.0437204010900336,0.8282271079715321,0.3039130089689658,0.11309098605709447,0.489871584435647
01085,Lowndes County,Alabama,10008,0.2197242206235012,0.579736211031175,0.20053956834532374,0.24470423661071142,0.7441047162270183,0.0,0.0,0.0,0.002697841726618705,0.008493205435651479,0.055007858265466496,0.7878268324046293,0.1387341048721246,0.04786398056865267,0.0
01087,Macon County,Alabama,18951,0.15534800274391852,0.637433380824231,0.20721861643185055,0.166956888818532,0.7815946388053401,0.0003693736478286106,0.0026383831987757903,0.0,0.019629570998891878,0.02881114453063163,0.03370208386930795,0.7863819569505188,0.20735785953177258,0.09493182402881399,0.460935900061438
01089,Madison County,Alabama,397135,0.21744243141501002,0.6279602654009342,0.1545973031840558,0.6232188046885819,0.2396162514006572,0.004116987926020119,0.025424603724174398,0.0005061251211804551,0.0653379833054251,0.04177924383396074,0.022589604452613928,0.8884865295220484,0.45690290909491155,0.1863706573622592,0.828977233204432
01091,Marengo County,Alabama,19027,0.22525884269721974,0.5728175750249646,0.20192358227781573,0.4454196667892994,0.5133231723340516,0.0024176170704787933,0.0033636411415357125,0.0,0.023755715562095967,0.011720187102538498,0.06889885555211878,0.8124806681101144,0.20414475719146305,0.08335910918651407,0.322258448481085
01093,Marion County,Alabama,29190,0.21154504967454607,0.5775265501884207,0.21092840013703323,0.9029804727646454,0.035731414868105514,0.001199040767386091,0.003117505995203837,0.00041109969167523125,0.03011305241521069,0.02644741349777321,0.05657013443839445,0.7524213366742157,0.12831879728232062,0.043897267864887006,0.0
01095,Marshall County,Alabama,98712,0.2586412999432693,0.5716123672907043,0.1697463327660264,0.7731380176675582,0.02512359186319799,0.0011953967096199043,0.006361941810519491,0.0007395250830699409,0.16573466245238674,0.027706864413647784,0.06925475857619098,0.7744150676724072,0.21326409905827048,0.06784139615626872,0.463488095725935
01097,Mobile County,Alabama,413162,0.23399054124048194,0.5963229919498889,0.16968646680962915,0.552804953020849,0.3587091746094752,0.0033013684704788922,0.02057546434570459,0.00038725729858989934,0.03334769412482271,0.030874088130079726,0.02528117952670492,0.8400916331249465,0.25150224087237016,0.08934586509091948,0.776036681942774
01099,Monroe County,Alabama,19580,0.2121552604698672,0.5762512768130745,0.21159346271705823,0.536414708886619,0.4218590398365679,0.010112359550561797,0.003319713993871297,0.0023493360572012256,0.0014811031664964248,0.024463738508682328,0.029394343254849697,0.7899452095365023,0.11357915000740412,0.0512364874870428,0.216670038438195
01101,Montgomery County,Alabama,227197,0.24079543303828835,0.6009190262195363,0.1582855407421753,0.30557181652926757,0.5858792149544229,0.0008054683820649041,0.032619268740344286,6.602199852991016e-05,0.04751823307526068,0.02753997632010986,0.03362594456765694,0.8433378929335051,0.34274027543526475,0.14344812016095831,0.87635944338164
01103,Morgan County,Alabama,123742,0.23342115045821143,0.5877955746634126,0.17878327487837598,0.7280147403468507,0.12513132162079166,0.001592022110520276,0.0051882141875838434,0.00016970794071535938,0.10203487902248226,0.03786911477105591,0.06189698330062402,0.7927444090583244,0.23240454561479792,0.07975979222732775,0.615624569562716
01105,Perry County,Alabama,8231,0.21297533714008018,0.5767221479771595,0.2103025148827603,0.2801603693354392,0.7098772931600048,0.0,0.0,0.0,0.0021868545741708175,0.007775482930385129,0.03742084052964882,0.7856457493763194,0.16848973325657263,0.06390328151986183,0.0
01107,Pickens County,Alabama,18843,0.1931221143130075,0.6118452475720426,0.19503263811494984,0.5317624582072918,0.3914981690813565,0.0024412248580374676,0.0005307010560951016,0.0,0.05774027490314706,0.01602717189407207,0.07677049662062886,0.7668968557155451,0.13745224801645606,0.045988833382309725,0.0
